Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","5064","Crop Residues","1994","1994","3050","FAO TIER 1","kt","0.9955","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","1994","1994","3050","FAO TIER 1","kt","263.8167","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","1994","1994","3050","FAO TIER 1","kt","263.8167","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7234","Direct emissions (N2O)","5064","Crop Residues","1995","1995","3050","FAO TIER 1","kt","0.7721","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7236","Indirect emissions (N2O)","5064","Crop Residues","1995","1995","3050","FAO TIER 1","kt","0.1737","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","5064","Crop Residues","1995","1995","3050","FAO TIER 1","kt","0.9459","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","1995","1995","3050","FAO TIER 1","kt","250.6563","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","1995","1995","3050","FAO TIER 1","kt","250.6563","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7234","Direct emissions (N2O)","5064","Crop Residues","1996","1996","3050","FAO TIER 1","kt","0.7126","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7236","Indirect emissions (N2O)","5064","Crop Residues","1996","1996","3050","FAO TIER 1","kt","0.1603","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","5064","Crop Residues","1996","1996","3050","FAO TIER 1","kt","0.8729","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","1996","1996","3050","FAO TIER 1","kt","231.3283","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","1996","1996","3050","FAO TIER 1","kt","231.3283","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7234","Direct emissions (N2O)","5064","Crop Residues","1997","1997","3050","FAO TIER 1","kt","0.7073","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7236","Indirect emissions (N2O)","5064","Crop Residues","1997","1997","3050","FAO TIER 1","kt","0.1592","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","5064","Crop Residues","1997","1997","3050","FAO TIER 1","kt","0.8665","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","1997","1997","3050","FAO TIER 1","kt","229.6185","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","1997","1997","3050","FAO TIER 1","kt","229.6185","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7234","Direct emissions (N2O)","5064","Crop Residues","1998","1998","3050","FAO TIER 1","kt","0.6473","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7236","Indirect emissions (N2O)","5064","Crop Residues","1998","1998","3050","FAO TIER 1","kt","0.1456","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","5064","Crop Residues","1998","1998","3050","FAO TIER 1","kt","0.7929","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","1998","1998","3050","FAO TIER 1","kt","210.1212","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","1998","1998","3050","FAO TIER 1","kt","210.1212","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7234","Direct emissions (N2O)","5064","Crop Residues","1999","1999","3050","FAO TIER 1","kt","0.7292","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7236","Indirect emissions (N2O)","5064","Crop Residues","1999","1999","3050","FAO TIER 1","kt","0.1641","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","5064","Crop Residues","1999","1999","3050","FAO TIER 1","kt","0.8933","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","1999","1999","3050","FAO TIER 1","kt","236.7312","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","1999","1999","3050","FAO TIER 1","kt","236.7312","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7234","Direct emissions (N2O)","5064","Crop Residues","2000","2000","3050","FAO TIER 1","kt","0.7162","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7236","Indirect emissions (N2O)","5064","Crop Residues","2000","2000","3050","FAO TIER 1","kt","0.1612","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","5064","Crop Residues","2000","2000","3050","FAO TIER 1","kt","0.8774","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","2000","2000","3050","FAO TIER 1","kt","232.5056","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","2000","2000","3050","FAO TIER 1","kt","232.5056","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7234","Direct emissions (N2O)","5064","Crop Residues","2001","2001","3050","FAO TIER 1","kt","0.7236","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7236","Indirect emissions (N2O)","5064","Crop Residues","2001","2001","3050","FAO TIER 1","kt","0.1628","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","5064","Crop Residues","2001","2001","3050","FAO TIER 1","kt","0.8864","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","2001","2001","3050","FAO TIER 1","kt","234.8906","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","2001","2001","3050","FAO TIER 1","kt","234.8906","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7234","Direct emissions (N2O)","5064","Crop Residues","2002","2002","3050","FAO TIER 1","kt","0.7196","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7236","Indirect emissions (N2O)","5064","Crop Residues","2002","2002","3050","FAO TIER 1","kt","0.1619","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","5064","Crop Residues","2002","2002","3050","FAO TIER 1","kt","0.8815","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","2002","2002","3050","FAO TIER 1","kt","233.5849","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","2002","2002","3050","FAO TIER 1","kt","233.5849","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7234","Direct emissions (N2O)","5064","Crop Residues","2003","2003","3050","FAO TIER 1","kt","0.8389","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7236","Indirect emissions (N2O)","5064","Crop Residues","2003","2003","3050","FAO TIER 1","kt","0.1888","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","5064","Crop Residues","2003","2003","3050","FAO TIER 1","kt","1.0277","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","2003","2003","3050","FAO TIER 1","kt","272.3285","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","2003","2003","3050","FAO TIER 1","kt","272.3285","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7234","Direct emissions (N2O)","5064","Crop Residues","2004","2004","3050","FAO TIER 1","kt","0.8619","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7236","Indirect emissions (N2O)","5064","Crop Residues","2004","2004","3050","FAO TIER 1","kt","0.1939","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","5064","Crop Residues","2004","2004","3050","FAO TIER 1","kt","1.0559","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","2004","2004","3050","FAO TIER 1","kt","279.801","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","2004","2004","3050","FAO TIER 1","kt","279.801","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7234","Direct emissions (N2O)","5064","Crop Residues","2005","2005","3050","FAO TIER 1","kt","0.7892","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7236","Indirect emissions (N2O)","5064","Crop Residues","2005","2005","3050","FAO TIER 1","kt","0.1776","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","5064","Crop Residues","2005","2005","3050","FAO TIER 1","kt","0.9668","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","2005","2005","3050","FAO TIER 1","kt","256.2032","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","2005","2005","3050","FAO TIER 1","kt","256.2032","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7234","Direct emissions (N2O)","5064","Crop Residues","2006","2006","3050","FAO TIER 1","kt","0.738","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7236","Indirect emissions (N2O)","5064","Crop Residues","2006","2006","3050","FAO TIER 1","kt","0.1661","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","5064","Crop Residues","2006","2006","3050","FAO TIER 1","kt","0.9041","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","2006","2006","3050","FAO TIER 1","kt","239.5792","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","2006","2006","3050","FAO TIER 1","kt","239.5792","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7234","Direct emissions (N2O)","5064","Crop Residues","2007","2007","3050","FAO TIER 1","kt","0.801","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7236","Indirect emissions (N2O)","5064","Crop Residues","2007","2007","3050","FAO TIER 1","kt","0.1802","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","5064","Crop Residues","2007","2007","3050","FAO TIER 1","kt","0.9812","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","2007","2007","3050","FAO TIER 1","kt","260.0184","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","2007","2007","3050","FAO TIER 1","kt","260.0184","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7234","Direct emissions (N2O)","5064","Crop Residues","2008","2008","3050","FAO TIER 1","kt","0.8403","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7236","Indirect emissions (N2O)","5064","Crop Residues","2008","2008","3050","FAO TIER 1","kt","0.1891","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","5064","Crop Residues","2008","2008","3050","FAO TIER 1","kt","1.0294","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","2008","2008","3050","FAO TIER 1","kt","272.7964","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","2008","2008","3050","FAO TIER 1","kt","272.7964","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7234","Direct emissions (N2O)","5064","Crop Residues","2009","2009","3050","FAO TIER 1","kt","0.8221","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7236","Indirect emissions (N2O)","5064","Crop Residues","2009","2009","3050","FAO TIER 1","kt","0.185","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","5064","Crop Residues","2009","2009","3050","FAO TIER 1","kt","1.0071","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","2009","2009","3050","FAO TIER 1","kt","266.8746","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","2009","2009","3050","FAO TIER 1","kt","266.8746","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7234","Direct emissions (N2O)","5064","Crop Residues","2010","2010","3050","FAO TIER 1","kt","0.7113","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7236","Indirect emissions (N2O)","5064","Crop Residues","2010","2010","3050","FAO TIER 1","kt","0.16","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","5064","Crop Residues","2010","2010","3050","FAO TIER 1","kt","0.8714","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","2010","2010","3050","FAO TIER 1","kt","230.9152","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","2010","2010","3050","FAO TIER 1","kt","230.9152","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7234","Direct emissions (N2O)","5064","Crop Residues","2011","2011","3050","FAO TIER 1","kt","0.7507","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7236","Indirect emissions (N2O)","5064","Crop Residues","2011","2011","3050","FAO TIER 1","kt","0.1689","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","5064","Crop Residues","2011","2011","3050","FAO TIER 1","kt","0.9196","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","2011","2011","3050","FAO TIER 1","kt","243.7025","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","2011","2011","3050","FAO TIER 1","kt","243.7025","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7234","Direct emissions (N2O)","5064","Crop Residues","2012","2012","3050","FAO TIER 1","kt","0.8081","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7236","Indirect emissions (N2O)","5064","Crop Residues","2012","2012","3050","FAO TIER 1","kt","0.1818","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","5064","Crop Residues","2012","2012","3050","FAO TIER 1","kt","0.9899","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","2012","2012","3050","FAO TIER 1","kt","262.3182","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","2012","2012","3050","FAO TIER 1","kt","262.3182","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7234","Direct emissions (N2O)","5064","Crop Residues","2013","2013","3050","FAO TIER 1","kt","0.7721","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7236","Indirect emissions (N2O)","5064","Crop Residues","2013","2013","3050","FAO TIER 1","kt","0.1737","E","Estimated value",""
